0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.00019455252926473438,0.00019455252918357144,0.00019455252918357133,0.00019455253581383562,0.00019455253365682993,0.0001945525291835714,0.00019455253056828282,0.0001945525291835713,0.00019455253152225185,0.00019455252918357138,0.00019455252918357136,0.0001945525291835713,0.0001945525342321203,0.00019455255749150377,0.01248192090589284,0.9840161335020391,0.00019455253307074693,0.0001945525300297043,0.0001945525310828085,0.00019455254105020384
0.0004901960795744564,0.0004901960784323929,0.0004901960784323927,0.0004901960823858724,0.0004901960944921327,0.0004901960784323928,0.0004901960784323927,0.0004901960784323927,0.0004901960825482557,0.0004901960784323928,0.0004901960784323927,0.0004901960784323927,0.000490196083606685,0.04574480561420288,0.016271652870749796,0.7023785183639953,0.2055810425574402,0.0004901960799287933,0.02267103937644338,0.0004901960871728514
0.00024390243910960555,0.00024390243902495747,0.00024390243902495736,0.00024390244116552498,0.03751823126285527,0.00024390243902495744,0.00024390243989957968,0.00024390244062575596,0.00024390243902495736,0.00024390243902495744,0.00024390243902495736,0.0002439024440154653,0.00024390244206927647,0.00024390243902495734,0.00024390244293459257,0.9105618256693337,0.04777360157613921,0.00024390244375655727,0.00024390244056629408,0.0002439024443543774
0.0002450980440258383,0.00024509803921635647,0.00024509803921635636,0.00024509804692898274,0.0002450980442928107,0.0002450980392163564,0.00024509803921635636,0.0002450980485307153,0.00024509804100458126,0.0002450980392163564,0.0002450980392163564,0.00024509803941577264,0.09070016869096699,0.0002450980392163563,0.005596123532558985,0.7872703894176559,0.02709259477624084,0.00024509804451323404,0.08566425295560283,0.00024509804374810086
0.00016339869354586653,0.00016339869281087286,0.0001633986928108728,0.00016339869367923838,0.00016339869733853512,0.00016339869281087286,0.0001633986931589485,0.00016339870875512784,0.00016339869403099347,0.00016339869412497582,0.00016339869433576928,0.0001633986944464561,0.0001633986951738873,0.00016339870193016404,0.00016339869766113208,0.8325792170980598,0.00016339869557913632,0.00016339869353110923,0.000163398693892273,0.164479606382324
0.00017241379416347785,0.00017241379310380136,0.00017241379579091966,0.00017241379438287047,0.13359699977190684,0.00017241379310380136,0.00017241379320170915,0.00017241379368615787,0.00017241379315966268,0.00017241379310380136,0.00017241379310380133,0.00017241379499264399,0.0001724137956287208,0.05777417221903767,0.007128319130274961,0.7199219673120739,0.028606112184618643,0.021506878545930017,0.029224171512829192,0.0001724137959073603
0.00020920502129915687,0.00020920502092104665,0.00020920502100691736,0.00020920502325713113,0.00020920502625307454,0.00020920502092104662,0.00020920502147403985,0.00020920503087922793,0.00020920502092104657,0.00020920502092104662,0.00020920502185844874,0.00020920502323419095,0.000209205024841359,0.00020920502269999527,0.00020920502834807973,0.9012713235309584,0.00020920502452486457,0.0002092050216831374,0.09496298604816537,0.00020920502583229725
0.00015974441524552963,0.00015974440894646813,0.00015974440943486684,0.00015974441095304714,0.07445302583678863,0.0001597444089464681,0.00015974440916029616,0.00015974440909134502,0.0001597444095319297,0.0001597444089464681,0.0001597444097402884,0.0001597444105177206,0.00015974441207417632,0.00015974441048105512,0.0001597444101607916,0.9226715747734969,0.00015974441216946478,0.00015974441016375595,0.00015974440976087393,0.00015974441438959354
0.00016447368515019146,0.0001644736842108992,0.019986298072786707,0.00016447368620353762,0.05575000169552178,0.0001644736842108992,0.00016447368427998746,0.0052072793500391465,0.00016447368466132817,0.0001644736842108992,0.00016447368621674125,0.00016447368457334698,0.0001644736881270243,0.00016447368518046304,0.00016447369346806828,0.7969018765860182,0.00016447369090178383,0.0001644736843289113,0.07017489648758805,0.04967701620232203
0.00014450867474824798,0.00014450867052072088,0.00014450867060393835,0.00014450867409537466,0.03813399107796781,0.00014450867052072085,0.00014450867252915653,0.0033580044258028244,0.0001445086705207208,0.00014450867052072085,0.00014450867052072082,0.00014450867060222466,0.0225544615924271,0.00014450867103804436,0.00014450867189664223,0.8580065361514316,0.00014450867422720703,0.00014450867603576565,0.00014450867298455915,0.07577937667100587
0.007252861545504312,0.0002232142857151087,0.0002232142866219177,0.0002232142865592767,0.00022321434322378645,0.00022321428571510867,0.00022321428571510854,0.0002232142860070138,0.00022321428571510856,0.00022321428571510867,0.00022321429138473972,0.00022321428918924108,0.00022321428935738523,0.0002232142991539903,0.00022321428996588245,0.9887292812050532,0.00022321428852258902,0.0002232142919375679,0.00022321428769407826,0.00022321429124953825
0.00023255814572348664,0.00023255813953527535,0.019223310515956483,0.0002325581415639273,0.1985080773187948,0.00023255814317485113,0.0002325581409171245,0.00023255814177069537,0.00023255813953527532,0.00023255813953527535,0.00023255814003408657,0.00023255813962927657,0.0002325581454526137,0.0002325581438286701,0.0036749606871173306,0.4814484867645395,0.00023255814491588756,0.02527228807799275,0.26861706264798435,0.00023255814199835543
0.000138888899297558,0.00013888888888931376,0.00013888890683685798,0.00013888888997543372,0.07486540491995854,0.00013888888888931373,0.00013888889226577303,0.00013888888898923172,0.00013888889265714963,0.00013888888888931373,0.0001388888888893137,0.0001388888916804481,0.00013888889085510175,0.00013888888962228062,0.00013888889091477803,0.8954970084942332,0.00013888889089043915,0.0001388888894700704,0.027276475424434128,0.00013888889236162715
0.000245098039920745,0.0002450980392164491,0.000245098039216449,0.00024509804116001633,0.07887850581612872,0.00024509803921644906,0.00024509803949357645,0.0002450980434321828,0.000245098039216449,0.0002450980418577451,0.000245098039216449,0.0002450980431299352,0.00024509804965821175,0.00024509803921644895,0.03076460690903943,0.8861902205553468,0.00024509804444476245,0.0002450980493446949,0.00024509804515129125,0.0002450980465931076
0.00017543859798494437,0.00017543859649188232,0.00017543859850269116,0.00017543859908024346,0.19361813341924344,0.0001754385964918823,0.0001754385986448575,0.00017543860244695832,0.0001754385975129352,0.0001754385964918823,0.00017543859811325942,0.0001754385969559378,0.00017543859910525335,0.03862093346834571,0.010816794182896005,0.7127128887595974,0.00017543860185429357,0.023649837506072476,0.01812527228443941,0.00017543859972855017
0.00020080321528358512,0.0002008032128519573,0.00020080321285195722,0.00020080321627035757,0.00020080322468508794,0.00020080321285195727,0.00020080321285195722,0.0002008032135302106,0.00020080321657506175,0.00020080321285195727,0.00020080321285195725,0.0002008032149346338,0.00020080321610078624,0.00020080321387067838,0.00020080321443823664,0.8501997183269265,0.00020080322041941085,0.0002008032140760733,0.00020080321500333395,0.14618582380077433
0.00018115942162596026,0.00018115942029031104,0.00018115942435154597,0.00018115942162366056,0.008989512133661684,0.000181159420290311,0.00018115942071492703,0.00018115942029049608,0.0001811594248692335,0.00018115942454249398,0.00018115942119052166,0.00018115942433624075,0.005974433716389315,0.05847334900546314,0.0001811594210526881,0.8981548694606434,0.00018115942403782083,0.0001811594205956626,0.02569044435131406,0.000181159422716672
